Index,Video Url,Video Title,Video Views,Video Likes,Video Comments,Video Author,Duration In Seconds
32,https://www.youtube.com/watch?v=UL4_BArSkW8,Samsung Galaxy Z Fold 5 Is Here - The Best Fold Experience?🔥🔥🔥,426231,15334,687,Technical Guruji,632
33,https://www.youtube.com/watch?v=x02SiqQCHOA,Realme Pad 2 Unboxing & First Look - Best Budget Tablet🔥🔥🔥,285296,10623,734,Technical Guruji,604
34,https://www.youtube.com/watch?v=DlSYVe_bNTg,Jag Sona Sona Laage..Time for #samsungunpacked in #seoul on July 26th to #jointheflipside #tgfamily,2036998,189109,3741,Technical Guruji,60
35,https://www.youtube.com/watch?v=NIOA-0U7Rsk,Honor 90 Unboxing & First Look - Coming To India🔥🔥🔥,565268,20738,1464,Technical Guruji,567
36,https://www.youtube.com/watch?v=R_P7d6KEHas,Carryminati Video Reaction | Pixel 8A India | Nothing Phone(2) | STM #343 | Technical Guruji🔥🔥🔥,1273391,71121,2102,Technical Guruji,703
37,https://www.youtube.com/watch?v=FmT9ezh0nqI,Chinese Instant Loan TRAP Exposed🔥🔥🔥,64911,5236,477,Technical Guruji,515
38,https://www.youtube.com/watch?v=KMDaJmsMZC4,Samsung Unpacked | UPI in France | OnePlus Open | iPhone 16 | WTF | Episode 52 | Technical Guruji🔥🔥🔥,188951,7836,608,Technical Guruji,853
39,https://www.youtube.com/watch?v=da35PhDzGYQ,Samsung Galaxy S21 FE 5G with Snapdragon Inside - A Great Package🔥🔥🔥,658934,20767,2034,Technical Guruji,590
40,https://www.youtube.com/watch?v=y_sKifaCC_w,OPPO Reno10 Unboxing & First Look - Perfect Camera Experience🔥🔥🔥,222427,7485,724,Technical Guruji,386
41,https://www.youtube.com/watch?v=N36Cgc0wnC8,"Realme C53 Unboxing & First Look - 108MP & iPhone 14 Pro Max in ₹9,999🔥🔥🔥",912281,28153,1207,Technical Guruji,442
42,https://www.youtube.com/watch?v=KPiIv7XZr8A,India's Biggest Mission | ISRO's Chandrayaan-3 Launch Explained🔥🔥🔥,123081,8401,587,Technical Guruji,514
43,https://www.youtube.com/watch?v=SUoOqgChroM,I Made Nothing Phone (2) In India -  Nothing Factory Tour🔥🔥🔥,1093362,54223,2774,Technical Guruji,1012
44,https://www.youtube.com/watch?v=3hslXZ21KOM,Galaxy S24 Ultra | Nothing Phone(2) | Chromebook | Meta Threads | STM #342 | Technical Guruji🔥🔥🔥,136310,6528,748,Technical Guruji,743
45,https://www.youtube.com/watch?v=eMm4r4OaV8w,Instagram Hacking SCAM Exposed🔥🔥🔥,129257,8962,897,Technical Guruji,348
46,https://www.youtube.com/watch?v=4i1QtTTJNOM,Chandrayaan 3 Launch | Nothing Phone (2) | Threads Delete | WTF | Episode 51 | Technical Guruji🔥🔥🔥,120516,6558,715,Technical Guruji,493
47,https://www.youtube.com/watch?v=fmoXaHRXKKk,The Secrets Of Nothing Phone (2) - Nothing OS 2.0🔥🔥🔥,213278,9901,1240,Technical Guruji,440
48,https://www.youtube.com/watch?v=U_cVwxvLpjU,JioBharat V2 4G Unboxing & First Look - Jio Cinema in ₹999?🔥🔥🔥,775806,26131,1589,Technical Guruji,645
49,https://www.youtube.com/watch?v=L7dn_ysySkI,The Best Budget TWS Earphones - OnePlus Nord Buds 2r Unboxing🔥🔥🔥,145679,5721,417,Technical Guruji,278
50,https://www.youtube.com/watch?v=Q6Fn5neJp4s,Nothing Phone (2) Unboxing & First Look - 5X Giveaway🔥🔥🔥,926330,46199,6494,Technical Guruji,960
51,https://www.youtube.com/watch?v=NrrhpjnSZwE,Apple iPhone 15 Series will be Different !,1069698,65012,1003,Tech Burner,328
52,https://www.youtube.com/watch?v=mstlDn8MxF8,I Bought a ₹50 Lakh Screen !,1331791,95351,2170,Tech Burner,660
53,https://www.youtube.com/watch?v=aWg8nxBxPsY,"This ₹15,000 Phone is Different ! *Tecno POVA 5 Pro 5G*",811802,38159,927,Tech Burner,503
54,https://www.youtube.com/watch?v=d_WL4W-S6Ok,Samsung Galaxy Watch 6 Classic Unboxing & Quick Look !,517904,22761,611,Tech Burner,586
55,https://www.youtube.com/watch?v=vLZ1QyB9BNk,India's First Driverless Car !,1967569,75260,1002,Tech Burner,404
56,https://www.youtube.com/watch?v=sUjCrIfBEPY,Redmi 12 5G Unboxing & Quick Look ! *New budget King?*,957764,36497,1708,Tech Burner,610
57,https://www.youtube.com/watch?v=BSA51TU9yhg,Samsung Galaxy Z Fold 5 Review - Small but Important Upgrade !,348575,16652,525,Tech Burner,614
58,https://www.youtube.com/watch?v=8Jlsig7O7No,Google Pixel Tablet Review - Why not in India?,684470,31430,1009,Tech Burner,681
59,https://www.youtube.com/watch?v=RiPU87LcA2g,OnePlus Nord 3 After 15 DAYS ! *Long Term Review*,368507,18224,783,Tech Burner,564
60,https://www.youtube.com/watch?v=DmLF7bcf4tg,"World’s First Gaming Phone Under ₹20,000 !",3154068,136527,3388,Tech Burner,723
61,https://www.youtube.com/watch?v=97xEuTy0VhU,Samsung Galaxy Z Flip 5 Review - Fully Changed !,609563,23619,795,Tech Burner,605
62,https://www.youtube.com/watch?v=lq95-abYMqY,I Tried World's SMALLEST Gadgets !,1656103,69738,1505,Tech Burner,617
63,https://www.youtube.com/watch?v=0_xGcxHHZy0,Samsung Z Fold 5 & Z Flip 5 First Impressions - What's New ?,1099351,40128,1067,Tech Burner,589
64,https://www.youtube.com/watch?v=vcNl1XcSILg,Why I Started TechBurner? *QnA*,1134999,79845,1630,Tech Burner,527
65,https://www.youtube.com/watch?v=rGAzWTf68nI,HP OMEN Transcend 16 Unboxing & Review ! *Premium Gaming*,660860,29758,956,Tech Burner,575
66,https://www.youtube.com/watch?v=5ufOQ1VB1bM,Nothing Phone (2) - The secret strategy of Nothing?,1289389,51110,1363,Tech Burner,594
67,https://www.youtube.com/watch?v=ZWOMXidhRbI,"5 Best Smartphones Under ₹25,000 !",1585729,62477,2758,Tech Burner,483
68,https://www.youtube.com/watch?v=h8YE0e3j50A,₹50 Majedaar Online Gadgets !,1678515,81338,1783,Tech Burner,663
69,https://www.youtube.com/watch?v=4cVjARugnoM,Best Smartphones to buy on Amazon Prime Day !,840711,38970,1451,Tech Burner,672
70,https://www.youtube.com/watch?v=2xuXQLtA4Fo,Nothing Phone (2) Unboxing & First Impressions - What's New?,2215636,99066,3309,Tech Burner,476
71,https://www.youtube.com/watch?v=lbjafhTk6Ow,OPPO Reno10 Pro+ Unboxing & Quick Look - Almost There !,943333,37772,1294,Tech Burner,644
72,https://www.youtube.com/watch?v=aK_IE2ZPXjw,"Samsung Galaxy M34 Unboxing ! *Best Under ₹20,000*",900854,38114,1677,Tech Burner,587
73,https://www.youtube.com/watch?v=PdPKMddLHmw,How Threads will DESTROY Twitter ? *Twitter vs Threads*,1616123,85523,1584,Tech Burner,440
74,https://www.youtube.com/watch?v=Sk6wPiMa5LU,OnePlus Nord 3 Unboxing & Quick Look ! *Flagship Killer?*,1307638,49798,2479,Tech Burner,667
75,https://www.youtube.com/watch?v=uTCSd3NsoAA,This Midrange Phone has Special BGMI Features ! *iQOO Neo 7 Pro*,1413350,65985,1776,Tech Burner,588
76,https://www.youtube.com/watch?v=0S0hCzau_YU,Motorola Razr 40 Ultra Unboxing ! *Majedaar Flip Features*,1443607,47108,1042,Tech Burner,572
77,https://www.youtube.com/watch?v=aiODQWYFMa0,Can This Smartwatch Replace Phone ?,828133,34567,980,Tech Burner,469
78,https://www.youtube.com/watch?v=-rIy5QlI5L8,This Budget Smartwatch is Great Value for Money !,1735053,52249,1611,Tech Burner,487
79,https://www.youtube.com/watch?v=TORfAEp8AUs,Apple MacBook Air 15” - First Time in 15 Years !,1543714,51319,1533,Tech Burner,506
80,https://www.youtube.com/watch?v=UuLQtVUrOEc,Why Smartphone are getting EXPENSIVE ?,1062217,51394,1386,Tech Burner,389
81,https://www.youtube.com/watch?v=ama3qvvwDx0,Nothing Studio Tour Ft. Nothing Founder Carl Pei !,2099033,83129,1432,Tech Burner,449
82,https://www.youtube.com/watch?v=v8V93KFxrOI,Realme 11 Pro - Completely Changed !,1064813,43318,1322,Tech Burner,592
83,https://www.youtube.com/watch?v=X2dh1Ps1Oyc,Can This Phone Save Realme ? *Realme 11 Pro Plus*,1777093,75035,1929,Tech Burner,592
84,https://www.youtube.com/watch?v=1VBq_JtgIeI,Samsung Galaxy F54 Unboxing - 108 MP OIS 📸 6000mAh 🔋,984599,38725,1326,Tech Burner,541
85,https://www.youtube.com/watch?v=cCYObFBEp0k,All New Apple VR is Here ! *Apple Vision Pro*,2426420,82823,2217,Tech Burner,506
86,https://www.youtube.com/watch?v=d6Db53YWGlc,Trying 7 Weird Smartphone Life Hacks !,1184738,48326,866,Tech Burner,525
87,https://www.youtube.com/watch?v=KLvlUH2SFfI,How To Buy a Perfect Smartphone in 2023 !,2640337,100632,2673,Tech Burner,567
88,https://www.youtube.com/watch?v=ge2xHEeogrk,@Thugesh ka Studio Tour !,2205421,139034,2570,Tech Burner,445
89,https://www.youtube.com/watch?v=5RQswm2zeIE,BGMI is Finally Here - Gameplay and Features !,929478,59311,2076,Tech Burner,297
90,https://www.youtube.com/watch?v=PNBsbaZ3dZk,I Tried 7 Majedaar IPL Gadgets !,2283628,81242,953,Tech Burner,482
91,https://www.youtube.com/watch?v=LzGzrOm7EP0,Major Problem with Smartphones Right Now !,975344,60784,2398,Tech Burner,380
92,https://www.youtube.com/watch?v=-Vn03957h0U,Moto Edge 40 Unboxing & Review ! New Flagship Killer?,1340620,43676,1453,Tech Burner,526
93,https://www.youtube.com/watch?v=aywEawmDa4s,"Lava Agni 2 5G Unboxing ! Best Smartphone Under ₹20,000?",1630166,67229,2200,Tech Burner,526
94,https://www.youtube.com/watch?v=k86ZqM34l2I,BGMI is Finally Coming Back - Confirmed ✅,1720080,131235,3992,Tech Burner,249
95,https://www.youtube.com/watch?v=BASB47pT-2E,7 Majedaar Indian Innovations !,1505323,68435,1131,Tech Burner,518
96,https://www.youtube.com/watch?v=GrEPfmL6Ta4,OPPO F23 5G Unboxing - I am Confused !,819477,31363,1230,Tech Burner,456
97,https://www.youtube.com/watch?v=qLY1tBycJwo,The Most Expensive TV I have ever Seen !,2636125,96057,2337,Tech Burner,464
98,https://www.youtube.com/watch?v=QnP9NCmHYYE,Google Pixel 7a Unboxing ! *Incomplete Upgrade?*,1129597,43941,1061,Tech Burner,626
99,https://www.youtube.com/watch?v=-l01Mz46gS8,Poco F5 5G Unboxing - Flagship Performance Midrange Price !,740019,32575,1713,Tech Burner,554
100,https://www.youtube.com/watch?v=-VuThyqV5Yo,I Tried This Weird Electric Car !,3772616,92249,3195,Tech Burner,569
101,https://www.youtube.com/watch?v=IjTPxhyUYhI,My Real Experience with Nothing Phone 2 - Review,97078,6661,571,TechBar,802
102,https://www.youtube.com/watch?v=5RogCF1eOZQ,I Used Samsung Galaxy Z Flip 5 — For 10 Days! *My Opinion*,79007,4334,310,TechBar,802
103,https://www.youtube.com/watch?v=sWYniNI-2ms,I Tried Playing PlayStation VR 2 Games!,92610,4391,181,TechBar,767
104,https://www.youtube.com/watch?v=Imi-LiyVXpA,Buying a Coffee Using Samsung Galaxy Watch 6 !,824122,95271,245,TechBar,51
105,https://www.youtube.com/watch?v=0SIrZsyp1cM,I Used iQOO Neo 7 Pro For 20 Days! - Review!,249557,15039,1167,TechBar,730
106,https://www.youtube.com/watch?v=oPQ05DwcHa4,This Samsung Galaxy Z Fold 5 Works like a Mini Computer!,166031,6260,274,TechBar,727
107,https://www.youtube.com/watch?v=wn6XgHAXDLk,Let Me Help You! - Samsung S23 vs OnePlus 11,372012,13830,1298,TechBar,867
108,https://www.youtube.com/watch?v=5H3Xud8BCNM,boAt's Latest & Most Affordable Powerbanks! - ₹999,259243,24671,109,TechBar,41
109,https://www.youtube.com/watch?v=KgJUNPsjKdc,"POCO M6 Pro - COMPLETE 5G Phone at ₹9,999",229280,9280,715,TechBar,384
110,https://www.youtube.com/watch?v=51ZqLsVqba0,Ultimate Battery Drain Test on Samsung Galaxy M34!,4759715,439865,1458,TechBar,60
111,https://www.youtube.com/watch?v=KfCDFJxW1w0,Infinix GT 10 Pro - Very Very Powerful Phone!,244896,11390,722,TechBar,544
112,https://www.youtube.com/watch?v=bGjLrrRfWrI,I think Nord CE 3 is only for OnePlus Fans!,335522,11763,733,TechBar,643
113,https://www.youtube.com/watch?v=RPzXki7CX0I,This Redmi 12 5G is an Impressive Phone!,3124750,257451,865,TechBar,53
114,https://www.youtube.com/watch?v=WHmHzHV2clI,This Moto G14 is a GOOD Affordable Phone with Reliable Android !,85879,4252,272,TechBar,384
115,https://www.youtube.com/watch?v=DKoz6uxQH34,Check out this CAMERA PHONE!,375553,30993,199,TechBar,36
116,https://www.youtube.com/watch?v=UV2lGXa0OCE,I Tried Google Pixel Tablet in India! - vs iPad,468744,16552,508,TechBar,616
117,https://www.youtube.com/watch?v=aLnNHKD_9wc,"I Bought 30,000 Rupees APPLE LAPTOP…..!",611084,20667,640,TechBar,636
118,https://www.youtube.com/watch?v=iYDUVDDpgxA,"Realme Pad 2 is a VERY GOOD Tab in 20,000 Rupees!",273214,10891,724,TechBar,543
119,https://www.youtube.com/watch?v=4BI653eDFk4,Not an Easy Choice! - Nothing Phone 2 vs OnePlus 11r,373552,14111,1395,TechBar,792
120,https://www.youtube.com/watch?v=IGRmE8K7KAY,I Found a Fantastic TWS! - OPPO Enco Air3 Pro,493836,42573,227,TechBar,45
121,https://www.youtube.com/watch?v=JUBWQFvpAM8,The only Phone with Complete Camera Setup under 33K - OPPO Reno 10,231720,7481,540,TechBar,494
122,https://www.youtube.com/watch?v=o5VjR1mH8b4,Clear Advice For You! - iQOO Neo 7 Pro vs OnePlus Nord 3,329124,13339,1142,TechBar,676
123,https://www.youtube.com/watch?v=znZ1pFQgAaI,This Redmi 12 is an Impressive  Affordable Phone!,463288,15959,978,TechBar,419
124,https://www.youtube.com/watch?v=ewSiObxMwb4,I Tried BAJAJ CHETAK - EV Model!,144025,6720,384,TechBar,360
125,https://www.youtube.com/watch?v=oqzcclwbJZs,Check out MY NEW SETUP!,465652,48819,144,TechBar,59
126,https://www.youtube.com/watch?v=XQ0sTsRuh4E,I Used OnePlus Nord 3 and here is the REAL Story!,427237,21224,1117,TechBar,804
127,https://www.youtube.com/watch?v=9-Vz2xyghoU,Airtel & Poco Made a 5.999 Rupees Phone!,316576,24538,140,TechBar,36
128,https://www.youtube.com/watch?v=qJz1n-yBoG4,Nothing Phone 2 - Overpriced?,295067,14176,1401,TechBar,820
129,https://www.youtube.com/watch?v=Se9NZQhS_tU,iPhone 14 Pro vs Samsung Fold - Reasons Why Folding Phone are Fun!,6093278,436925,2957,TechBar,60
130,https://www.youtube.com/watch?v=QA-zfDHMH9Q,8 Gadgets You Can Buy During Amazon Prime Day 2023!,202735,8336,274,TechBar,620
131,https://www.youtube.com/watch?v=wHC6hsiYpXw,iQOO Neo 7 Pro - Super Value For Money!,305571,12285,749,TechBar,526
132,https://www.youtube.com/watch?v=3n06PFld0Oo,Fake Customer Support SCAM! - Exposed,7142069,598939,1012,TechBar,60
133,https://www.youtube.com/watch?v=t-fY6EL1bk4,Pranking Tech Burner & Trakin Tech with VOICE CHANGER!,5665043,559166,630,TechBar,60
134,https://www.youtube.com/watch?v=UKfePpUx5dI,I Used The Highest MegaPixel Portrait Camera Phone! - OPPO Reno 10 Pro+,169697,7438,434,TechBar,444
135,https://www.youtube.com/watch?v=bc4v7pKZ3Qk,Top 3 Deals - Amazon Prime Day 2023!,1211398,85915,401,TechBar,50
136,https://www.youtube.com/watch?v=d12So6BYEtg,A Fantastic Samsung Phone Under 20K - Galaxy M34,238373,9702,741,TechBar,518
137,https://www.youtube.com/watch?v=HdXN52YoQ2Q,OnePlus Made an EXCELLENT Phone! - NORD 3,322588,13037,959,TechBar,619
138,https://www.youtube.com/watch?v=LSa3zsq76YU,Moto Razr 40 Ultra is the BEST FLIP PHONE Right Now!,126634,5607,251,TechBar,534
139,https://www.youtube.com/watch?v=iTEcPJ1WbdU,I Used a VERY GOOD Realme 11 Pro For 10 Days But…..!,521476,17936,933,TechBar,668
140,https://www.youtube.com/watch?v=TTU3lxzbn_s,Samsung Galaxy M34 Is Coming with 6000mAh Battery!,726847,66872,344,TechBar,50
141,https://www.youtube.com/watch?v=m76D6coctRQ,iKall's FAKE iPhone - HUGE Problem!,910284,37383,1218,TechBar,566
142,https://www.youtube.com/watch?v=sW_DwcERmBE,7 Fantastic Gadgets I Bought Online !,568466,22166,405,TechBar,724
143,https://www.youtube.com/watch?v=FvUZSUiKxTc,I bought World’s No. 1 Ranked Camera Phone - Huawei P60 Pro!,1478726,44912,1689,TechBar,580
144,https://www.youtube.com/watch?v=Bmq30UO_MrQ,Best Tab For Everyone - Xiaomi Pad 6,566648,43983,391,TechBar,52
145,https://www.youtube.com/watch?v=roSiCvHEhVU,India’s Best SAMSUNG Phone from 15000 to 1 Lakh Rupees! - 2023,1156081,34114,2077,TechBar,653
146,https://www.youtube.com/watch?v=r9ItU8wu3IQ,XIAOMI Pad 6 has an UNBEATABLE Price! - vs OnePlus Pad,552275,16233,1033,TechBar,629
147,https://www.youtube.com/watch?v=2IBnQykmSuU,I visited GOOGLE Service Center!,1187785,147228,278,TechBar,55
148,https://www.youtube.com/watch?v=BNe-KGVRwy4,I tried HARD to DRAIN Samsung Galaxy F54 Battery!,230164,12526,972,TechBar,344
149,https://www.youtube.com/watch?v=RNQpWorLHWw,I Used Moto Edge 40 For 10 Days - My Real Experience!,1377721,35751,1860,TechBar,697
150,https://www.youtube.com/watch?v=GgdtdNueEVM,iPhone 15 Pro Max First Look and Features!,3763936,326218,1036,TechBar,46
151,https://www.youtube.com/watch?v=sF9xYtouZjY,Driving The New Fastest Car Ever Made!,2286825,121995,6153,Marques Brownlee,745
152,https://www.youtube.com/watch?v=sl0UUhmaiDU,Samsung Tab S9 Ultra: Is the iPad Killer Real?,2994535,101669,6439,Marques Brownlee,603
153,https://www.youtube.com/watch?v=WuljKartv2U,Samsung Z Flip 5 Review: I Was Wrong!,3255183,94834,4460,Marques Brownlee,637
154,https://www.youtube.com/watch?v=pHhpXrIOwsY,This Monster Samsung Tablet is Awesome!,4281340,220825,3737,Marques Brownlee,60
155,https://www.youtube.com/watch?v=UJeSWbR6W04,Tesla Solar Roof Review: Was it Worth It?,7416362,300240,20445,Marques Brownlee,1827
156,https://www.youtube.com/watch?v=Eo-oFWyxdUo,Samsung Z Fold 5 and Z Flip 5 Impressions: They Settled!,3708656,105252,5780,Marques Brownlee,509
157,https://www.youtube.com/watch?v=IJm3UHjs8-Y,The Truth about the New Beats by Dre!,2252098,77399,3102,Marques Brownlee,660
158,https://www.youtube.com/watch?v=JzpUfRv45yY,The Worst Hot Takes in Tech,3328687,128125,7617,Marques Brownlee,870
159,https://www.youtube.com/watch?v=5LWDl5qaQbA,iOS 17 Hands-On: Top 5 Features!,5584344,150104,6235,Marques Brownlee,753
160,https://www.youtube.com/watch?v=lRUtHtqfCGA,Nothing Phone 2 Review: A Real Personality!,2530410,87892,3828,Marques Brownlee,729
161,https://www.youtube.com/watch?v=bDtuVp1ywTo,"iOS 17's ""Personal Voice"" Feature!",1716628,87122,1276,Marques Brownlee,58
162,https://www.youtube.com/watch?v=6aK407STsGA,This Phone is Nearly Perfect!,3648171,133084,6206,Marques Brownlee,460
163,https://www.youtube.com/watch?v=wpBu5ej7m8g,"The $600,000 Diamond iPhone 💎",1146461,61426,1280,Marques Brownlee,59
164,https://www.youtube.com/watch?v=RM7SobH8ZO0,Dope Tech: Nothing Phone 2 Redesign!,3568455,137560,4277,Marques Brownlee,1028
165,https://www.youtube.com/watch?v=w2KbwC-s7pY,Why Does the M2 Mac Pro Exist?,2119346,74020,3119,Marques Brownlee,679
166,https://www.youtube.com/watch?v=PhFwDJCEhBg,Google Pixel Fold Review: Maybe Next Year!,2688862,80291,3950,Marques Brownlee,1007
167,https://www.youtube.com/watch?v=FNnK1J-BdiM,The World's Largest iPhone Has a Secret...,16146905,981774,4007,Marques Brownlee,55
168,https://www.youtube.com/watch?v=aTf7AMVOoDY,Pixel Tablet Review: Is Google Back?!,2588971,79312,3994,Marques Brownlee,782
169,https://www.youtube.com/watch?v=kvN5_GXlg2Y,Apple's Forbidden Words,3160009,127443,5970,Marques Brownlee,596
170,https://www.youtube.com/watch?v=1TCuf_Qcfv8,"15"" MacBook Air M2 Review: The Obvious Thing!",2986592,87879,3433,Marques Brownlee,491
171,https://www.youtube.com/watch?v=tciqW8VKfOU,Apple Vision Pro vs Ready Player One?,2698251,164508,2303,Marques Brownlee,52
172,https://www.youtube.com/watch?v=OFvXuyITwBI,Apple Vision Pro Impressions!,16841855,523524,39485,Marques Brownlee,1211
173,https://www.youtube.com/watch?v=PCp1BmME6QA,How Does Sony Keep Doing This?,4654111,142923,9748,Marques Brownlee,753
174,https://www.youtube.com/watch?v=8om1eJrO2lU,RAZR+ Impressions: Is This What You Wanted?,3742944,107044,6115,Marques Brownlee,525
175,https://www.youtube.com/watch?v=03OZsmDV56k,iPad Killer or Clone?,3094025,89653,4225,Marques Brownlee,595
176,https://www.youtube.com/watch?v=UXB9bnuyZb4,The Most Tech I've Ever Seen in a Car!,7056850,401271,4708,Marques Brownlee,60
177,https://www.youtube.com/watch?v=J1oEWiUsKgU,I Tried a Secret Google Project!,2928702,138135,7559,Marques Brownlee,743
178,https://www.youtube.com/watch?v=tFdnCzfJPJ0,This is the Dumbest Product I've Ever Reviewed,7253323,207642,12961,Marques Brownlee,1112
179,https://www.youtube.com/watch?v=DO1PJYAQj0c,Apple and Google had to work TOGETHER!,3833763,220849,2274,Marques Brownlee,58
180,https://www.youtube.com/watch?v=-6AEpecXg-4,Google Pixel Tablet Impressions: A New Bargain?,2760646,91157,4501,Marques Brownlee,484
181,https://www.youtube.com/watch?v=zxDTitg2MeE,Google Pixel Fold Impressions! $1800 of Pixel?!,3411285,107151,5029,Marques Brownlee,455
182,https://www.youtube.com/watch?v=LRJPk9BmJY4,Google Pixel 7A Review: New Price!,2553522,85014,3201,Marques Brownlee,675
