Index,Video Url,Video Title,Video Views,Video Likes,Video Comments,Video Author,Duration In Seconds,Comments
1,https://www.youtube.com/watch?v=mIi6EGG7YhE,Samosa Scam EXPOSED🔥🔥🔥,141063,9568,502,Technical Guruji,0,"['Jaldi se LIKE aur SHARE kardo #TGFamily!!!', 'Utne paise hai hi nhi', 'Nice', 'CHALYE SURU KARTE HAI 🎉', 'Par ma toh mobile review dekhne aaya tha \U0001fae1\U0001fae1\U0001fae1\U0001fae1', '😂😂😂😂', 'WREN AND MARTIN ENGLISH GRAMMAR SOLUTIONS...\nhttps://youtu.be/dqVpEsvs0y8?si=-QASvAU6ABDa3ba2', 'How can a individual be this much fool...😂', 'Samosa bhi sone ka😂', 'Aab   tech. Se. Food. Pe. Aa. Gye. Ho.  Aab. Chanel   girta. Jaa. Raha. Hai...   Thik. Hua.  Aab. Views. Hi. Ni. Aa. Raha. Hai  aapke. Views.   Bahut.  Badiya.  Hua.     Kyonke.   Bahut.  Ghamand. Thaa. Na. Tumhe.   Kisi. Bhi. Product.    Ke.  Bare. Mai. Ouske  bare. Msi. Galat.  Cheje. Nahi.   Bata thaa.  Tu.  Aab.  Thik. Hua.        Baahut.   Badiya.       Treching.  Tech.   Hi. Bqdiya.  Hai', 'M to  unboxing dekhne aya thA  yaha  to somosa gram chlra hai😢', 'Now this channel is scam(Polkhol) guruji', 'Lord puneet❤😂', 'Next video is Technical guruji Scam Exposed must need.', 'Technical guruji need puneet superstar videos😂\n1:08', 'Kya bakwas hai yeh sab', 'Iske baad samosa nai khayege voh', 'Jeb me itne paise hai hi nhi😢', 'Guruji ye kis line me aa gye aap 😂😂', 'After salary next day hamare account mai 1000 2000 rehte koi kya lutega 😂😂😂😂😂😂', 'Jay guru🙏🏻', 'Topics km pd gye guruji ko', 'Nyc information Sir ❤😊', ""Solution is very simple, Don't keep large some of money in your savings account, make manual FD or keep it in Liquid Mutual Funds, So, that if you are being exposed to any scam then risk will be low.\n\nI preferred to keep 40 to 50% of my monthly income in my savings account remaining I keep in FD & Liquid funds, whenever I need more money in a month then I just break the FD or Liquid funds without any loss in investment amount."", 'Shayad kisi engineer ne doctor ko scam kr diya 😂', 'Guruji please OnePlus ka ek video ki jiye kyn na aapke video sey OnePlus ko koi fark padega please', 'Please give me dji please  😢❤😢', 'Bhai sahab,ye kis line me aagye aap', 'mere sath packers & movers ne scam kiya hai. just 2 months before. still he is running his buisness', 'Guddu Ki Gun ka gold dekha kya isse jyada mehenga tha', 'Samose', 'Isme scammer nahi ...bank scam karta hai...RBI ka rule hai kisi bhi condition me account me paisa minus me nahi kar sakte ..', 'Ambani tere ❤day pe', '#Techinicalguruji ko kitne log dial se saport karte ho bhaiyo like kro big fan', 'Bolna kya chahte hoo.. ?\nKese scam huwa wo to batao itna to sabko pata hai bhai', 'Guru ji ke liye 1,40000 ka somosa 😂😂', 'Mere sath bhi ek scam hua hali mae hi Mahindra ki company se police mae complaint karwai but kya bole police yaha ki koi kam ki nahi help me out anyone mereko bhi story share karni hae sabko taki aware rahye aise scams se', 'Tech Content khatam ho gye ka , ki channel me samosa ka mudda lna zaruri smjha 😁😁👍👍ye vi sahi ,, #samoshatech', 'Not only remote locations even metropolitan area and not only on  Google even Facebook also.', '2,  dhai minutes kaa video khichke 6 minutes banaya..', 'आपके चैनल पर हमेशा महंगी चीजों की ही बात होती है।\nचाहे कोई गैजेट हो या समोसा ₹1,40,000 का।\n😂😂😂', 'Nice 😢😢', 'Sir 1', 'Sir india ke paas ek aisa samosa hai jisko dekh ke dushmano ki fat ti hai. Wo samosa hai - LCA Tejas', 'Jaa Jaake aapko cigrette ka hi example Mila kya 😅', 'Sone ka samosa 😂', 'Are kahna ky chahte ho', 'Golden Samose👌', 'Gaurav bhai main aapki video Kafi time se dekhta hun aapane ek video mein Kaha Tha Ham apni company start Karenge phone ki main Muradabad Pital Nagari se bol raha hun aap Jab Bhi phone ki company start Karoge jitni bhi chijen uski Pital Ki Banakar main Dunga phone Koi pura Pital ka banaa Dunga Main Jaise Golden hota hai pura polish vagaira Maar Ke chamka ke Dunga aapko', 'Gaurav bhai ab apni company start karo phone ki jitni bhi body hongi phone ki vah main Banakar Dunga Pital ke pure Sone Jaisi lagenge', 'Doctor ? Kya ghus dekar pass Huya tha kya ? Itna bhi aakal Nahi hai ? Kyasa doctor hey eh ? 🥴🥴🥴\n\nKhud He toh Chuiya hai sala 🤣🤣🤣🤣', '❤❤', '🙏 thanks for info 🙏', 'Sone ke samose ke upar diamond ka cover 🤣', 'I have never liked samosas. 👎👎👎', '👍👍👍...', 'Aajkal har chiz sone ka kyu dikh raha mujhe 😂', 'Lagata hai apka bhi kat gaya hai is scam me 😂😂😂', 'Aaj ka scam kuch zada interesting tha 😂', 'Das ka 3', 'ha fake hoti hai yaha taak ki kuch app ki rating bhi fake hoti hai , maine dekha hai kuch lo rating ke liye paise dete hai personally kuch college ke edhar', 'Jai Hind Vande Mataram 🇮🇳🇮🇳', '😂😂', 'Hota kya hai na ki ye scammer log sare online order site par Nazar gada ke baithe hote hai jaha koi bhi online order Kiya ya online order kar payment koi bhi payment app se Kiya to turant kuchh samay ke antraal me scammer ka call aa jata hai or phir scam ho jata hai.😢', 'Mujhe aaj hi 1000 ka chuma lag gaya ek unknown website se kapde order karne ke wajeh se jab order Ghar aaya to usme purane phate kapde bhare hue the aur ab uss website me mera account login nahi ho Raha hai na hi mere mails ka reply mil raha hai.😭😭😭', 'Guruji be like : sabko expose karega Tera Bhai 🌚', 'Love from hriyana sir ❤❤', 'Abeee yaar , ye tho gurujii ka samosa tha  😂🙏', 'Jay Shree Krishna.', '50 रुपया मे 50 समोसा मिल रहा होगा डॉक्टर तेज बना लूट गया और डॉक्टर लुटा बहुत अच्छा हुआ लुटेरा को लुटा है 😅😅', 'Bhai saab ye kis line me aa gye aap? 😃', ""Mere saath bhi scam hua tha mujhe 999 ka coupon code mil raha tha Phone PE par usko lene ke chakkar may mere bank account se 20k scammer ke account may transfer ho gye but I'm to happy to telling u that instantly i report at cyber crime website and follow the terms and conditions the i got my money 🤑 return back in my account by the help of cyber team and back 🎉🎉"", '@Thumbnail : Yeh dekho guys #Sone ka Samosa😅', 'Koi Madad nahi Karega 1930 Not Right Answer Give. 😂😂', 'Good morning all friends', 'Zomato  hai swiggy hai', 'Jagah pe aayta mil raha hai\n to risk bhi utna hi hoga', '21 08 2023 10:50 AM Bhai infinix zero 30 5g india me kab ayega 😭❤️❤️', '19 Aug ke din mere watsapp pe social media Like krne wala scammer ne massage Kiya\nBahot gali Diya sale ko\nLekin wo apni chikni chupri baton se baaz nhi aaya TB Mai usko block kr diya', 'Love from Bihar 🇮🇳🇮🇳🚩 sir', '🔥🔥🔥', 'Guruji Samosa ki give away ki jie', 'Sell your latest IPHONE 14 PRO MAX and BUY 1 SAMOSA😂', 'Hlo tg agar apke video hacker ya scammer hi Dak Raha ho so Keya hoga', '❤❤❤❤❤❤❤❤', 'Kese kese log rehte yaar 😫😂', 'Tech channel reviewing samosaas!\n\nThe irony', 'Sone ka chappal sone ka samosa sone sone ka phone', 'Jagg sona Sona lage dosto😅😂😂😂😂', 'Godji, no telegram', 'Guruji is the next Bappi Lehri. The golden man 🗿', 'Love you guruji 😘', '😂', 'in india google maps most locations are fake phone numbers', 'Sabse pahle online ka kida jo hai naa use maro khatm karo yaar online system', '❤', 'Thank you 🙌', 'Hmare khate me to 140rs bhi muskil se rahte hai😂😂 hum Puri tarah safe hai😂']"
2,https://www.youtube.com/watch?v=hCC-zFwrRRY,iPhone 15 in India | Chandrayaan 3 Updates | Jio New Speed | WTF | Episode 56 | Technical Guruji🔥🔥🔥,183849,9348,424,Technical Guruji,0,"['Jaldi se LIKE aur SHARE kardo #TGFamily!!!', 'Nice', 'Bijli 😂', '30k best camera and gaming phone 🤳 kon sa hai', 'WREN AND MARTIN ENGLISH GRAMMAR SOLUTIONS...\nhttps://youtu.be/dqVpEsvs0y8?si=-QASvAU6ABDa3ba2', '1:34 , 1:36 , 1:38, wrong map of India used. , report this video .', 'Chaliye ndtv per shuru kartae hae', 'Kya iPhone me call recording ayega indian version ne', 'Moon Mission 3 ❤', 'View bht kam aare bhai ke😅😅', 'Samsung s24 release date', 'Ai is dangerous for humanity', '#Techinicalguruji ko kitne log dial se saport karte hai like karo bhaiyo big fan \nGAURAV CHAUDHARY SIR ham to aapke sare video par like kament karte hai aap mera kament ignore kar dete hai please please hamko koi achchha sa ⌚ gift card dijiye sir please please please 🙏🙏🙏🙏🙏🙏🙏', '?😂❤?', '@Technical Guruji \n\nThe map shown in your video in animation \n\nPlease correct it or re record your video \n\nYour Subscriber', 'Apple ka chochla 😂😅', 'Where is the timestamp guy 😅', '👍👍👍...', 'Charging pods to mere yaha hai hi nahi 😆', 'Ghanta b use nhi krte #AI', 'Guruji please 🙏 thoda sa aur dhyan de lo yaar... 1:37 & 1:40 dono map galat hai bharat ka... ye aisa ijjat mat bigaro please!', 'Jai Hind Vande Mataram 🇮🇳🇮🇳', 'ए उपर वाले😢 गुरु जी के सब्सक्राइबर बढ़ा दे 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 पिछले 3 सालो से 23 मिलियन से ज्यादा नहीं हो रहे😢😢😢😢😢😢😢😢😢😢', 'Our chandrayaan 3 is soon going to land on the moon 🚀🇮🇳', '2:20 🤔🤔🤔🤔🤔🤔Guruji Elon Musk ne apne threads Wale profile par nahi zuck ne apne threads Wale profile par kaha hai, ""it,stime to move on""', 'Nice studio', 'Apple India me hi manufacture karega lekin price kum nahi karega😂😂😂 Wah', '❤', 'Hi Technical Guruji\nJay Shree Ram', 'Great ❤', 'Old intro is back', 'I thought guruji was saying what the f#@k', 'Iqoo z7 Pro ki video price kitni hai or camera kaisa rahega', 'Chalea shuru karte hai🎉🎉🎉🎉🎉🎉🎉😊😊🎉🎈🎈🎈🥳🎁', 'Kya super dhamakedaar tech focus series hai 👌🏻🔥🔥♥️', 'Maja aa gaya Gandhi ji bali part 😂', 'Bhai vo twetter ka x bohot khatarnak hai ..khabi khabi lagta hai xxx ka notification aya hai 😢', 'https://m.youtube.com/watch?v=CGR7vswV3t8', 'आप देख रहे है टेक्निकल गुरूजी', 'But C type bhi sirf apple ka hi hona chaiye', 'Nothing phone 2 Giveaway kabh hoga #bologuruji #TGFamily', 'https://youtube.com/shorts/-pHX8eXcB34?feature=share', 'halp me sir', 'That double tick wla part 😂', 'Jay 🙏shri ram guru ji', '@technical guruji \nPls sir ji \nSamsung s22 ultra me july update ke bad screen issue aaya he uske bare me janakari de or video banaye pls sir \nKahi sare Customer ko a problem aa rahi he....\nCustomer care me koi response nahi mil raha he....pls .....pls....help me 🙏🙏🙏🙏🙏', 'Ye vala video sone wale camera se jiska lens diamond ka hai', 'Gurujj meri aak problem hai ki jab mai Facebook page mai video upload krta hu tho vo automatically Facebook profile mai bhi upload hua ja raha hai pls help', 'वाह गुरू मोबाइल नही तो न्यूज़ ही सही। चलिए शुरू करते है एक न्यूज चैनल गुरूजी न्यूज़।', 'https://www.youtube.com/@dailystatus00011', 'Carry minati guruji😂😂😂', 'Chaliye shuru karte hain😂', 'Jio high speed data destroyed battery 🗿💀🔥', 'Technical guru ji jindabad......❤️ 😍 💖 ❣️ 💕 💘', '👍 👌 💛 😙 🥰 ☺️ like for technical guru ji jindabad .......', '🥺❤️ अमीरों को सब support करते है ❤😢 क्या कोई हम जैसे गरीबी को support kar sakta hai । ।', 'Poco f5 pro ke bare me batao aur kuch Bhai 🎉🎉😊😊❤❤❤❤❤❤', 'Please use correct map of India 😡', 'Jai Shri Ram ❣️', 'jai hind  vande mataram', 'Hello Sir I ant to ask a question which mobile should I buy Under 15000 Infinix zero 5g 2023 and Moto g62 5g.😅', 'Why did he showcase the wrong map of India', '#bologuriji\nDubai ki abudhabi me eak shop hei mobile phone ka  waha par chote bhai our bade bhai do log rehe te hei bo iphone 14 pro max asehi gift kar dete hei bo asli hei ya duplicate hei please batao', 'Kab lunch hoga Google phones ?', 'What the fuck 😂😂', 'Bhai. Mosquiet helicopeter plz unbox', 'Elon wants full data of each and every person in the world. 😂😂\nThis is business \U0001fae1\U0001fae1😌😌', ""Sir in my Android (redmi 9 power) there is a app named shell which occupies approx 1.4 gb can you please tell me what's that and what is the use of it in my phone. Thank you Sir."", 'Bharat ka os kab loch hoga hoga to kaise use kar satte hai \nmy name kritagya Anand', 'Jay Shree Krishna.', 'AI models face something like hallucinations', 'Tab S9 Ultra ki detailed video kab aayegi ?', '#TGFamily\nबहुत बढ़िया जानकारी दी', 'Oh guru ji ....\n\nupdate tho acha dha pehale. Ab tho dar he sabko update aye tho 😂.\n\nAap tho technical guruji he na. Ye green , pink line ke issue ke bare me kuch tho batha. Kis ki fault he ye ? Why mostly happening in India ? \n\nUmmed he ki aap seriously kuch karpayege❤', 'Daily tech news laao please', 'Tony kakar guruji ❤', 'https://youtube.com/shorts/1cdEubDn26k?feature=share', 'Maya OS 🤣🤣🤣', 'good morning ❤❤', '❣️❣️❣️', ""Hi TG sir,\nI'm looking for gaming phone with budget under 21k\n\n120hz amoled display\n5000mah battery\n50mp or 108mp camera\nSnapdragon 8gen1 or 2\n6GB/128GB \nDual sim\n\nPlease suggest me to buy .❤"", 'Elon Musk   08:04', 'Vivo x90 camera Ke liye kesa hoga. Ye phone lena chiye???', 'Guruji kabhi kisi ki bhi comments ka reply nahi dete h aur ❤ye door ki baat h😢\nJabki aal tech youtubers ❤bhi dete h aur reply bhi krte h😮', 'Rahul Sir Please Gandhi ki video mat  add karo Apko Malum Hoga azadi isney nahi dilai thi###', 'Maya Os India me lunch Kar ke indha BJP government  Thagi kare Gi Logo Ke Sath###', '❤❤❤', '2:30 ab to  meme mein bhi hijaab aa gaya....soch lo sansar aur rashtra kaha ja raha hai....', 'X na tho mazak bna diya hai', 'Nice brother❤❤❤ love from Rajasthan❤', 'onpassive AI Robots August onpassive AI app product onpassive company technology tech 2023', 'TG is Back liked', 'Gaurav bhaiya pata nahi ye comment aap padhoge ya nahi but please aap India ka proper map show Kiya karo jisme Kashmir ho pura kyoki Kashmir humara hai aur humara hi rahega ❤ love your work. We are proud Indians and Hume apne veer sainik ke balidan ka samaan karna chahiye ❤bas itni si baat aptak puchana tha.', 'Price u.s.a ka hoga😊😊😊', 'Oh, I love you guys, the best market analysis! Seriously, why not mention Cannafarm Ltd?', 'Hey, when will you talk about the real company Cannafarm Ltd that brings profit?', 'You definitely have my sub. This content is next level. For me cannafarm ltd was the turning point. Please keep doing what you do and keep being you, love it.', 'More and more companies are integrating cryptocurrency into their operations. Its actually interesting because it opens the door to investments. I would say its the new financial future. I recently started collaborating with Cannafarm Ltd, and it seems', 'Are cryptocurrency and business incompatible? I think youre not keeping up with the news. While you thought it was impossible, some enthusiasts from Cannafarm Ltd integrated cryptocurrency into the production of medical cannabis. What do you say now?']"
3,https://www.youtube.com/watch?v=r_y9vk1L7KE,"How Semiconductors Are Manufactured - Exclusive Tour Of SCL, Mohali🔥🔥🔥",84057,7166,355,Technical Guruji,0,"['Jaldi se LIKE aur SHARE kardo #TGFamily', 'Nice video sir ❤❤', 'How many nm chips are produced there? #AskGuruji', 'Super', 'Semiconductor kya hota hai?', 'Is Liye Views Kam Aaye Sayad😂😂😂😂', 'Maja Nai Aaya Is Video me', 'When manufacturing microchips we use a circular plate instead of a rectangular plate', 'Better upload raw video\nSeems like too many cuts\nMissing a lot of information\nHardly 1% in this vdo', 'Complex machenism 😮', 'we want more this types of videos guru ji', 'I am from Mohali and also work here. I also work in Semiconductor industry and to see this video is really amazing 👏', 'Manufacturing of semiconductors and making videos from that particular plant both are incredible.', 'Most important technology for the development of this nation.', 'Thanks bro the content', 'Thank you', 'Bahot acha bataye hai', 'More video like this 🤩👍👍👍 for new knowledge', 'I always wondered when i went to school which is just across the road from this facility, what they did in there and i got the answer lmao', 'Sach me India me semiconductor Banna start ho Gaya hai?', '❤🔥🔥🔥', 'This video is something Very Different and Interesting from Technical Guruji. Very interesting and Core Knowledge based video on Semiconductor Industry Manufacturing. Waiting forward such more videos.', 'Wow ♥️ awesome ♥️ 👍🏻', '👍👍👍👍👍', 'Feeling proud happy INDIAN', 'Nice Technical Guruji , Your work to show these tech processes are highly appreciable 🎉! Keeping bringing video like these!', 'yaar aaj kal ki janta aise videos kyu nhi dekhti', 'Ab time aagya hai india bhi semi me master ho ga or hamara desh bhi america or japan jasa ho ga❤❤😢', 'Awesome update Guruji 😁', ""SCL should be listed in market,So Indians can invest in India's semiconductor endeavor."", 'wow', 'Knowledgeable video', '#Technical_Guruji with another #Technical_Guru ji 😂', 'It’s shame for us that this video can’t reach 100 million views.  This video deserves praise.', 'Jai hind jai bhart', 'This is the fabrication process.  Before IC comes to fab  there is a different steps to develop IC based on Application. around 200 employees will work for  6 months to 1 year  for single chip to  complete tape out.', 'Sir please meet karlo Mohali me\nMaine milna hai appse', 'India being take over the world jai hindi', 'Sab theek hai par mujhe kuch samaj nahi aaya..', 'Modi hai to mumkin hai \nJai hind praud to be india', 'Jai Hind 🇮🇳', 'Namaskaar sir Aap Hamare Guruji Hi he AAp Karodu Arbo ki Jankari Minto me Dikhate ,Samjhate Tkanks🥲🥲🥲', 'Jai Hind ❤❤\n\nVese First Time machine Dekhi to Socha Me to isko ho chalunga Lekin Baad me yaad aaya .\nKi Commerce Field\nMe engineering Machine ka koi roll nahi hai \nJab tak hi khud hi ek Com. Owner ho.\n😂😂\nThanks 🙏🙏', 'Proud to be an indian', 'Jai Shri Ram ❣️', 'Proud to you sir ❤❤❤❤❤', 'Good knowledge sir', 'VIP!!', ""It's TG Time ❤❤❤"", 'Finally At 11:41 I Get To Know That Its Not Talk About Chocolate Waffer😂😂😂.But Joke A Side Thank You Sir To Make This Video And All Us Proud.', 'Sir reply karo plzzzzz 🙏🙏🙏🙏⬇️⬇️⬇️⬇️', 'iss k bare me kya reaction hai aapka sir please 🙏🙏🙏⬇️⬇️⬇️⬇️⬇️⬇️', 'https://youtube.com/shorts/qE49NctdTBM?feature=share', ""How did u get the permission to enter the clean room of SCL?  Normally, they don't allow this even for academia people."", 'Super, thanks Gaurav ji, thanks SCL team 👍🇮🇳👏🙏', ""Just for information for all viewers that India's first super computer param 1 was designed and manufactured here."", '1400 ltr for 1 .', 'Sir nothing phone 2 ka giveaway kab hota \n\n\n\n\nPlease sir jaldi kijiye', 'How solar cell are made', 'Itna achchha content hone ke baad bhi view nhi aa rahe 😢', 'Abe chirkut tune khud ke pair par khulhadi mar di hai sayad tujhe apne views dekhkar pata chal hi gya hoga😅😅😅', 'Proud to be Indian 🇮🇳', 'Sir YouTube pe we seller name ka Ek channel hai. uska jaankari dijiye please. Real hai Ya fraud', ""Sir I'm MUJTABA. Sir tell me about the realme X7, pro , Max 5gies devices 2,3, years long term usage experience review sir please specially realme smartphone.\n#bologuruji"", 'Guruji aap chd aaye aur btaya bhi nahi............. Ek post hi daal dete dur se hi dekh lete aapko kahi chd mein 🤥🤥🤥🤥', 'https://youtu.be/C4zqgVKhE44', 'The starting intro! legenddd🎉🎉🎉😂😂', 'Want More videos in these factory series ❤❤❤. Loving it guruji ❤❤😊', 'https://youtube.com/shorts/WrOfQoOd0xU?feature=share', 'https://youtube.com/shorts/WrOfQoOd0xU?feature=share', 'https://youtube.com/shorts/WrOfQoOd0xU?feature=share', 'Was waiting to see this process in india since 1984 i joined electronics technology course thank you 🙏🏼', 'Jai hind ❤', 'Thank you for sharing this video with us 🙏. I found it to be very informative and helpful 💡. I learned a lot from it and appreciate the knowledge it provided with us 🤓.', 'गुरुजी को पहला बंदा एसा मिला है जिसका Technical knowledge गुरुजी से भी high level पर है 😂😂😂😂❤❤❤ ..\nखम्मा घणी 😂😢😂🎉🙏🙏', 'Good job sir and love you 😊😊😊', 'Lovely ❤.', 'I ❤ India', '#boloGuruji sir under 30k me phone suggest kro, i know sabkuch nhi mil skta itne me pr badiya camera or achhi performance ho', 'Hi Gaurav Bhai 😅😮 0:10', 'Thanks guruji for introducing such things we want more contents like that...🧡🤍💚😊', 'Sir I had ordered a MI Powerbank from Amazon but I got old used Powerbank and when I talked to customer care they said wait for few days your product will be returned. After a week I called back and they say your product cannot be returned or replaced. ₹1300 is not a small amount for me. \nPlease help me 🙏🙏', 'This is literally a very good video..Many people going to motivated from this and also gonna feel proud..JAI HIND\U0001fae1', '1 machine = 120 crore. 😲😲😲😲.\nMeri 120 pushto ko milakar bhi etne pase nahi honge. OMG!!!', 'Bhai iPhone 14 pro max mein device charged to 95-97% after switch of and on the battery rolls out to 100% is the device malfunctioning or defective please let me know', 'Jay Shree Krishna.', 'India mein content banao , paise kamao aur dubai mein jaake woh paise udao , waah guruji waah', 'Technical guruji sar hamara phone bahut purana ho gaya sar aapke pass itne sare phone hai please technical guruji aap ek phone hamen please kaise bhi Kaun sa bhi phone de dijiye please sar aapke pass bahut sare phone hai aur aap acchi acchi video bhi dal de please bad situation help me please technical guruji help me please please please kuchh to help kijiye 😣😣😣😣😣😣😔🙏🙏🙏🙏', 'See on high definition', 'Need more labs and companies', 'Sir m apka bhut bda fan hu', 'Teen Patti King  add ka prachar tuhi karta h na? Tujhe sharm bhi aati h kuch is tarah ke fraud app ka prachar karte hue? Is app k dwara 11000 rs ka fraud kiya gaya mere saath aur pata nahi kuch logon k saath to lakhon rs ka. Sharm kar kuch sharm kar tu. Ya chullu bhar pani me ja ke doob mar kachre ki peti. Sirf paisa kamana hi tum jaise ghatia logon ki sonch hoti h chahe wo kisi bhi tarah se kamao. Apni Maa bahan ko bhi bhade pe laga do kuch aur paise kama loge ma%##d', '#bologuruji iPhone 14 Flipkart bbd PE kitna price PE a sakta he , me ak new I phone leneki souch Raha hu, undar 50000, guruji love you, please pickup my question', ""After watching him supporting Elvish Yadav my point of view for watching him is changed I don't know why I thought he was sensible and matured man but he is not whenever his video came in recommendations I start remembering him supporting Elvish who spread hate in the name of religion and also targeted Dhruv so I didn't expect technical Guruji to support him at all my respect for him decreased now 😶"", 'Nice Video', 'Thanks a lot for this informative video ❤🙏', 'Jai Hind🙏🇮🇳', 'Unique video ek number bhai', 'On 🔥🔥❣️', '❤❤❤']"
