Index,Video Url,Video Title,Video Views,Video Likes,Video Comments,Video Author,Duration In Seconds
177,https://www.youtube.com/watch?v=TE12kwx_W80,2 Useful Student Gadgets Under 500 Rupees #shorts #gadgets,5190922,368535,420,Tech FC Shorts,42
178,https://www.youtube.com/watch?v=NUZ8LEWldW0,The Future of Building Construction Technology | Construction Technology | In Hindi| Knowledge INDIA,2541356,20540,849,Knowledge INDIA,617
179,https://www.youtube.com/watch?v=9TwvDZxc530,Dell Technologies + Tourists,12118646,790,0,Dell Technologies,30
180,https://www.youtube.com/watch?v=nJIe2E3_c1U,Construction workers can't believe this machine. Incredible modern construction technology.,2972412,17581,269,AKLA GELEN,521
181,https://www.youtube.com/watch?v=iv8raLYHABk,Top 5 Crazy Tech Gadgets Under Rs.500⚡June 2023,844523,32238,457,Trakin Tech,325
182,https://www.youtube.com/watch?v=ztGsF22OElE,Milow - Ayo Technology (Lyrics),67102,593,10,LatestVibes,228
183,https://www.youtube.com/watch?v=Xhhlq98B37U,10 FUTURISTIC INVENTIONS THAT WILL BLOW YOUR MIND IN 2022,2428525,17277,167,New Tech Gadget,607
184,https://www.youtube.com/watch?v=P73REgj-3UE,Primitive Technology: Tiled Roof Hut,88527254,1014934,68583,Primitive Technology,849
185,https://www.youtube.com/watch?v=PzL4rjc3QJQ,Wonderful technology for applying screen protector 😱 #shorts #viral #trending #new #iphone #android,199080400,4080188,3525,The Tech Outsider,42
186,https://www.youtube.com/watch?v=SSC0RkJuBVw,Apple Vision Pro - Is it worth $3500?,9457922,278366,18027,Mrwhosetheboss,770
187,https://www.youtube.com/watch?v=tBDXFiwx5Uo,INCREDIBLE INVENTIONS THAT WILL BLOW YOUR MIND,3529137,21896,735,TechZone,826
188,https://www.youtube.com/watch?v=HMX0vrJj5nM,"I've tested 5,000 gadgets - These are the 10 I actually Use.",4625835,167846,4326,Mrwhosetheboss,632
189,https://www.youtube.com/watch?v=_IwJS63XBxo,ALL PROGRAMMERS should follow this tip👩‍💻#code #programming #tech #software #technology #developer,465981,26778,409,Coding with Lewis,30
190,https://www.youtube.com/watch?v=WiMcEYf2r-s,'Bloomberg Technology' Full Show (05/16/2023),8663,103,7,Bloomberg Technology,2660
191,https://www.youtube.com/watch?v=LBkQS-tbQyc,Apple ये क्या भेजा 🤫 * iphone 15 Series Unboxing * #shorts  #techmaster,6420515,596356,717,Tech Master Shorts,57
192,https://www.youtube.com/watch?v=5SCbufEFgG0,10 AMAZING Tech Inventions 2023 | You Should SEE,108444,1453,47,Future Tech,435
193,https://www.youtube.com/watch?v=EG-pkw5FaqM,Ancient Technology #joerogan #shorts #history #technology,2054172,113924,4418,HulkRoganClips,55
194,https://www.youtube.com/watch?v=vj0siYi4h0o,How Silicon Anode Batteries Will Bring Better Range To EVs,623975,9814,932,CNBC,754
195,https://www.youtube.com/watch?v=2dgVqF6w-JQ,10 New Cool Gadgets Under ₹500 | Available On Amazon!,1026368,7833,67,Unismart Gadgets,488
196,https://www.youtube.com/watch?v=DPFZM9O8lA0,Awesome Back to School Tech 2023! (Baller Edition),221068,4787,181,UrAvgConsumer,871
197,https://www.youtube.com/watch?v=NIJhge5EYjE,My Favorite Tech Gadgets You Can Buy RIGHT NOW!,497603,14215,432,randomfrankp,917
198,https://www.youtube.com/watch?v=vlERD2CIurE,3 Useful Vs Useless Gadgets - Let's Try #shorts #gadgets,2809670,272445,190,Tech FC Shorts,47
199,https://www.youtube.com/watch?v=8bcxI9ay7Xg,ANOTHER Linus Tech Tips Employee Comes FORWARD And Leaked Audio!,104350,3475,727,Gamer Meld,458
200,https://www.youtube.com/watch?v=MKaCFdWpNec,The Most Advanced Ancient Technology,49716,1210,42,Origins Explained,1011
201,https://www.youtube.com/watch?v=ama3qvvwDx0,Nothing Studio Tour Ft. Nothing Founder Carl Pei !,2100501,83154,1433,Tech Burner,449
202,https://www.youtube.com/watch?v=vad6bDbhfg4,'Bloomberg Technology' Full Show (03/22/2023),9901,136,10,Bloomberg Technology,2664
203,https://www.youtube.com/watch?v=UdNN6FL_PWU,என்னடா பண்ணி வெச்சிருக்கீங்க! 😫 Nokia XR20 Test #shorts  #viral #technology,2677589,173917,3191,Loud Oli Tech,59
204,https://www.youtube.com/watch?v=C_78DM8fG6E,The Inside Story of ChatGPT’s Astonishing Potential | Greg Brockman | TED,1647908,33597,2093,TED,1810
205,https://www.youtube.com/watch?v=-K7t46Op2us,Ancient Technologies That Were WAY Ahead Of Their Time,1392442,22736,757,BE AMAZED,1633
206,https://www.youtube.com/watch?v=Ie6X3W4tfoo,How To Build Skyscrapers? Modern Technology & Construction Process Of High Rise Building,3714432,10580,129,YouCanDo TV,2379
207,https://www.youtube.com/watch?v=FxWNws3X0qM,New Inventions That Are At Another Level ▶42,3197117,14921,238,Quantum Tech HD,556
208,https://www.youtube.com/watch?v=xPl8H2jZ_UI,15 Incredible New Emerging Technologies,583583,4858,243,Top Fives,1300
209,https://www.youtube.com/watch?v=OGzZhNIlCRE,"जापान 2050 में जी रहा है, ये सबूत हैं! | How Japan is living in 2050? | Factified",4619876,51207,894,Factified हिंदी,805
210,https://www.youtube.com/watch?v=6liRoz1Gr78,पशुपालन की एडवांस मशीनें | Modern Technology Farming Machines inventions,10725720,30935,161,Knowledge Mind,520
211,https://www.youtube.com/watch?v=2HXurvD-ljY,Why you SHOULDN’T build a mobile app 📱👩‍💻 #technology #programming #software #career #tech,1042854,40691,822,Coding with Lewis,37
212,https://www.youtube.com/watch?v=CcoU5anb9BI,China's Mega Bridges Shocked American President,1066271,12127,590,Machine Eye,550
213,https://www.youtube.com/watch?v=96SnY-0Ofw0,A1 English Listening Practice - Technology,181361,4246,178,Listening Time,278
214,https://www.youtube.com/watch?v=Ftf7WDwz8eo,15 New Future Technology Predictions for 2030 That Will Change The World,289567,4434,412,Technology Dash,744
215,https://www.youtube.com/watch?v=Mp7szQIfabo,Amazing japanese home technology gadgets vlog/tiktok china ep25 #shorts,84710181,1930315,2323,High Tech USA,53
216,https://www.youtube.com/watch?v=M4oPGGh-Svo,4 Ways Technology is Ruining Your Brain Health,15580,855,22,Jim Kwik,509
217,https://www.youtube.com/watch?v=pefl5EXfn6Q,What's in My BACK TO SCHOOL TECH BAG? 2023,43061,1797,70,Karl Conrad,821
218,https://www.youtube.com/watch?v=1Nef8LPO-jo,5 ILLEGAL gadgets that will get you ARRESTED,64238970,3709526,5637,Mrwhosetheboss,46
219,https://www.youtube.com/watch?v=ZEl-Y1NvBVI,Primitive Technology: Cord drill and Pump drill,80792123,774698,24793,Primitive Technology,504
220,https://www.youtube.com/watch?v=zhgGaIOJwBQ,This HDMI cable has an RTX 3090 chip?,7879287,388919,3344,Linus Tech Tips,42
221,https://www.youtube.com/watch?v=lPJGy8g4cGk,5 times Tech has KILLED people!,3837294,297720,2151,Mrwhosetheboss,60
222,https://www.youtube.com/watch?v=hGVVAQVdEOs,Sony Betacam: Not the Beta you're thinking of (it's way better),875110,41961,4323,Technology Connections,2443
223,https://www.youtube.com/watch?v=_NRrwx0neic,4 Cheating Gadgets In Real Life #shorts #gadgets,16378310,1348987,746,Tech FC Shorts,46
224,https://www.youtube.com/watch?v=qiMnSaZWf3M,17 Coolest Gadgets You Can Actually Buy,3615400,32912,412,YouFact Tech,625
225,https://www.youtube.com/watch?v=M79QRVS74yo,New Technology! Amazing Manufacturing Process of Tires in Local Factory,3213372,14388,796,Amazing Technology Process,480
226,https://www.youtube.com/watch?v=C4cNnVK412U,"Some following up, and why I won't push you towards rooftop solar",250803,13487,3480,Technology Connextras,1828
227,https://www.youtube.com/watch?v=ZohmOIpGAho,Ayo Technology Lyrics By 50 Cent Ft  Justin Timberlake & Timbaland,8897166,37246,983,Michelle R,257
228,https://www.youtube.com/watch?v=zaMq6cV9GTg,'Bloomberg Technology' Full Show (03/23/2023),8894,126,17,Bloomberg Technology,2660
229,https://www.youtube.com/watch?v=UcGDzqr2JL0,11 COOL Tech Gadgets 2023 | You Can BUY RIGHT NOW,35783,629,17,Future Tech,498
230,https://www.youtube.com/watch?v=ax6bUF_8txM,The StoryBots Explore Technology 💻 Netflix Jr,2389900,4063,0,Netflix Jr.,445
231,https://www.youtube.com/watch?v=U0YW7x9U5TQ,Electric cars prove we need to rethink brake lights,2817035,123401,16327,Technology Connections,1783
232,https://www.youtube.com/watch?v=LK5j3pp0Too,AI: What is the future of artificial intelligence? - BBC News,240189,3398,796,BBC News,998
233,https://www.youtube.com/watch?v=bNjhM-4IvOM,Amazing Technology Video Ep. 10 | New Technology | Best Technology | Future Technology,25875,459,1,Kimara Tech HD,15
234,https://www.youtube.com/watch?v=d8DMdgQP-J4,Building Modern Technology Houses With Garden And Swimming Pool | DIY Miniature Cardboard House #8,19513985,80251,1376,Cardboard Design,580
235,https://www.youtube.com/watch?v=pKE995D1Dnw,MOST INSANE MILITARY TECHNOLOGIES AND VEHICLES IN THE WORLD,2671227,10553,284,TechZone,669
236,https://www.youtube.com/watch?v=S3Qz3HapNh0,China Just LAUNCHED Its Artificial Sun To Show It's TECHNOLOGICAL POWER!,469744,4306,715,Voyager,1014
237,https://www.youtube.com/watch?v=ycalC8GV20c,This iBuyPower #gaming #PC has been visited by RGB #tech aliens #technology #shorts,149935,13261,174,Salem Techsperts,60
238,https://www.youtube.com/watch?v=0cTpTMl8kFY,What do we do now?,4747993,182516,71570,Linus Tech Tips,1252
239,https://www.youtube.com/watch?v=syB1ezRvKpU,I bought the SMALLEST Tech in the world.,22420284,495731,20362,Mrwhosetheboss,1340
240,https://www.youtube.com/watch?v=vkBQW8NZk9k,"$70 vs $1,200 Samsung!",17429594,1127204,2691,Mrwhosetheboss,59
241,https://www.youtube.com/watch?v=_heClRAiKAg,5 AI tools for programmers 👩‍💻 #code #programming #technology #tech #software #developer #coding,181138,13131,84,Coding with Lewis,60
242,https://www.youtube.com/watch?v=NIJhge5EYjE,My Favorite Tech Gadgets You Can Buy RIGHT NOW!,497603,14215,432,randomfrankp,917
243,https://www.youtube.com/watch?v=DENG7Q7VRgo,Past and Present | Technology Then and Now,1141748,7212,367,Astrolabe,309
244,https://www.youtube.com/watch?v=CBnr4wFpi-s,'Bloomberg Technology' Full Show (03/17/2023),12430,144,9,Bloomberg Technology,2659
245,https://www.youtube.com/watch?v=jDSKfWB1dEM,7 Majedaar IPL Tech !,5259511,272850,10385,Tech Burner,472
246,https://www.youtube.com/watch?v=ZDzjqmU43Vw,How Has Technology Made Our Lives Easier?,16207,234,10,Explified,250
247,https://www.youtube.com/watch?v=Fc1P-AEaEp8,Afraid of Technology,13782480,347758,5245,adarkenedroom,6
248,https://www.youtube.com/watch?v=0iZnTLyNac0,Linus Tech Tips Is In HUGE TROUBLE With These New Allegations - Possible CRIMINAL MISCONDUCT!,187376,6643,1378,Gamer Meld,398
249,https://www.youtube.com/watch?v=ErMwWXQxHp0,Best Back to School Tech 2022!,2700058,117929,5424,Marques Brownlee,562
250,https://www.youtube.com/watch?v=5guiUrgcblM,The Danger of AI | Scary Technology | Artificial Intelligence | Documentary,620108,5795,656,Moconomy,3121
251,https://www.youtube.com/watch?v=t8Cziqv2pb8,Most Insane Military Technologies And Vehicles In The World,1613305,13176,300,The Fancy Banana,1690
252,https://www.youtube.com/watch?v=ErMwWXQxHp0,Best Back to School Tech 2022!,2700058,117929,5424,Marques Brownlee,562
253,https://www.youtube.com/watch?v=Unsrdzo3LHo,Truecaller Hidden Setting 😲 || Must Try Setting #shorts #technology #hafiztech,528416,34262,141,Telugu TechTuts,52
254,https://www.youtube.com/watch?v=-pWBbQuIcuI,Live Lessons for IELTS Speaking Practice: Topic of Technology PART 2,73367,2296,111,English Speaking Success,4812
255,https://www.youtube.com/watch?v=_heClRAiKAg,5 AI tools for programmers 👩‍💻 #code #programming #technology #tech #software #developer #coding,181138,13131,84,Coding with Lewis,60
256,https://www.youtube.com/watch?v=Mp7szQIfabo,Amazing japanese home technology gadgets vlog/tiktok china ep25 #shorts,84710181,1930318,2323,High Tech USA,53
257,https://www.youtube.com/watch?v=_NRrwx0neic,4 Cheating Gadgets In Real Life #shorts #gadgets,16378310,1348987,746,Tech FC Shorts,46
258,https://www.youtube.com/watch?v=50Ti_sJwCnk,Bloomberg Technology 08/16/2023,7856,126,13,Bloomberg Technology,2661
259,https://www.youtube.com/watch?v=CVLLNjSLJTQ,"Home Electrification: There's not a lot to do, and it doesn't have to be hard (Part 1)",744425,35591,7137,Technology Connections,1914
260,https://www.youtube.com/watch?v=yJKMBlQDjDc,Sneak Peek at the Tech Inside the $2.3B MSG Sphere,87989,1224,54,CNET,293
261,https://www.youtube.com/watch?v=OTwdrMAq-Fk,Is a ban on AI technology good or harmful? | 60 Minutes Australia,1406870,23398,5281,60 Minutes Australia,1257
262,https://www.youtube.com/watch?v=P01WrJSLV4Q,21 Amazing Gadgets You Can Actually Buy,164307,2241,49,YouFact Tech,705
263,https://www.youtube.com/watch?v=bNjhM-4IvOM,Amazing Technology Video Ep. 10 | New Technology | Best Technology | Future Technology,25875,459,1,Kimara Tech HD,15
264,https://www.youtube.com/watch?v=vkBQW8NZk9k,"$70 vs $1,200 Samsung!",17429852,1127205,2691,Mrwhosetheboss,59
265,https://www.youtube.com/watch?v=a9SmPL-ADJU,"Cooking chicken wing, eating in jungle | Primitive technology",716006,6909,283,Primitive Wildlife.,766
266,https://www.youtube.com/watch?v=npH4s8K4WQQ,Shinchan got technology element powers 😱🔥 | shinchan and friends playing element tycoon in roblox 😂,204840,3904,168,SHINCHAN GAMING,670
267,https://www.youtube.com/watch?v=7J52mDjZzto,Heat Pumps: the Future of Home Heating,3496554,96337,9850,Technology Connections,2115
268,https://www.youtube.com/watch?v=_TsonN7YIdA,20 Emerging Technologies That Will Change Our World,3693940,14918,110,Future Unity,1631
269,https://www.youtube.com/watch?v=8k89c2iSU60,Impressive 3D Printing Technology at FORMNEXT 2022,522765,16787,494,CNC Kitchen,704
270,https://www.youtube.com/watch?v=Hg_8-6-JZ9o,Linus Tech Tips VS Gamers Nexus ¿Qué pasó y qué se dijo? TERTULIA - DrogaDigital,11603,1069,309,DrogaDigital,2094
271,https://www.youtube.com/watch?v=rTawvzH0MQ4,"Toyota CEO: ""This New Engine Will Destroy The Entire EV Industry!""",13036262,115648,15066,Car Maniacs,495
272,https://www.youtube.com/watch?v=JEIHogpVJ1k,Technology Song for Kids - The Polkadots,1158170,3463,0,polkadotsnz,133
273,https://www.youtube.com/watch?v=A18BST27Wpw,Desk Tour & Daily Tech Update 2023!,2292086,80718,2070,Marques Brownlee,606
274,https://www.youtube.com/watch?v=-BbU-WotnGI,We are back home after Sri Lankan Trip | What's Next?,161659,6531,379,Tech Travel Eat by Sujith Bhakthan,1389
275,https://www.youtube.com/watch?v=lY3jhUhVxK0,IBM's New Quantum Computer SHOCKS The Entire Industry!,151936,2329,100,Future Unity,897
276,https://www.youtube.com/watch?v=_eF5x1PqUOc,Incredible Modern Construction Machines Technology - Biggest Heavy Equipment Machines Working,5175215,20124,215,Machinery Magazine,592
277,https://www.youtube.com/watch?v=VnKTZuuHJ7Q,Mind Boggling Future Ahead Neurachips and AI Revolutionizing Human Potential and Technology,18308,638,118,PRO ROBOTS,775
278,https://www.youtube.com/watch?v=M6f_ZvRFbZM,இப்படி ஒரு Dual Driver Earphone பாத்துருக்கீங்களா?🔥 #Shorts  #viral #technology,267250,21608,116,Loud Oli Tech,39
279,https://www.youtube.com/watch?v=CeO-welYxLc,CHINA ADVANCED TECHNOLOGY In Urdu Hindi,674453,8860,195,Discover The World,486
280,https://www.youtube.com/watch?v=Eik3Ydtf8dQ,'Bloomberg Technology' Full Show (04/06/2023),10975,160,54,Bloomberg Technology,2659
281,https://www.youtube.com/watch?v=i4m098aRz9Q,20 Future Technologies That Will Change The World,94355,492,16,Future Unity,1857
282,https://www.youtube.com/watch?v=-Cp-jiXI_vU,Emo Robot VS Eilik Robot FIGHT !,1326205,21071,1503,Onespot Tech,807
283,https://www.youtube.com/watch?v=67VORFJFJQk,Rs.100 Gadgets On Amazon - Let's Try #shorts #gadgets,9203675,591759,533,Tech FC Shorts,44
284,https://www.youtube.com/watch?v=JsObuHO1tMA,Primitive Technology: Making Charcoal (3 Different Methods),1803698,82860,3517,Primitive Technology,915
285,https://www.youtube.com/watch?v=fmBuYaEB3pU,This Chinese Sodium Battery Will Change EV Industry FOREVER In 2023,820329,7343,654,Velocity,559
286,https://www.youtube.com/watch?v=_Kr73Fi8JAQ,Technology,93489,1510,6,Huda Hudia & DJ Fixx,430
287,https://www.youtube.com/watch?v=jsqejlnx160,Ridiculousnessly Out-Of-Control Technology 🎮 SUPER COMPILATION | Ridiculousness,8494864,20490,634,MTV's Ridiculousness,7190
288,https://www.youtube.com/watch?v=qXSktoZu_BI,Perfect Japan Water Bridge Construction Technology – Incredible Next Level Bridge Engineering,8491187,36218,444,TruMen Tech,530
289,https://www.youtube.com/watch?v=gcS6NWd5y7I,Chicken Hatchery Technology - Raising Broiler Farm - Modern Poultry Slaughter & Processing Plant,82696374,395245,8661,MachineArena,637
290,https://www.youtube.com/watch?v=N2EkakrZBSU,10 Coolest Gadgets to Buy on Amazon Right Now,25538,487,15,Future Tech,626
291,https://www.youtube.com/watch?v=dz4H5epsHkY,What is chatGPT ?The Future is here 💥 என்ன டா சொல்றே !! இந்த AI பாத்து Google-லே  பயப்படுதா? 😱😱🙄 #ai,690504,23166,1031,TAMIL TECH - தமிழ் டெக்,787
292,https://www.youtube.com/watch?v=IErvIekMD3U,19 TOXIC Tech Fails that will last Forever.,14534254,350467,12484,Mrwhosetheboss,1754
293,https://www.youtube.com/watch?v=rDOghts5QtM,INCREDIBLE CONSTRUCTION TECHNOLOGIES THAT ARE WORTH SEEING,3939963,20060,201,TechZone,682
294,https://www.youtube.com/watch?v=TMzo9zjkuHc,Primitive Technology: Rock-Throwing Catapult (Trebuchet),2697492,158207,12815,Primitive Technology,603
295,https://www.youtube.com/watch?v=d7EJ3eILcss,Amazing Household Gadgets That Will Make Your Life Easier,1903783,10392,138,Quantum Tech HD,582
296,https://www.youtube.com/watch?v=6RhTBfgdMCQ,CHAI with Tech | iPhone FAST CHARGING !!! | ( 238 ) 21\08\2023,119778,11650,701,CallMeShazzam VINES,767
297,https://www.youtube.com/watch?v=rbkJa3wMW1E,Banks Collapsing | Bloomberg Technology 03/13/2023,29291,225,44,Bloomberg Technology,2658
298,https://www.youtube.com/watch?v=k0lcF4RR_2E,"See how these machines work, can't believe. Incredible technology modern machines",16355357,34035,3619,EzTech HD,842
299,https://www.youtube.com/watch?v=kRzgCylePjk,Making A Billion-Year Lego Clock,3502162,103887,3819,Brick Technology,791
300,https://www.youtube.com/watch?v=1i8lJ50R3fA,Dosto को दिया Free S23 Ultra 🤣😂 #shorts  #techmaster,1132653,110141,224,Tech Master Shorts,59
301,https://www.youtube.com/watch?v=i4m098aRz9Q,20 Future Technologies That Will Change The World,94355,492,16,Future Unity,1857
302,https://www.youtube.com/watch?v=JsObuHO1tMA,Primitive Technology: Making Charcoal (3 Different Methods),1803698,82860,3517,Primitive Technology,915
303,https://www.youtube.com/watch?v=VS4yYHskzRs,"Scientists Discover New “Silicone Anode Battery” Technology Promises 2,000KM Range",2092,97,10,Velocity,691
304,https://www.youtube.com/watch?v=PI6VA8ZNL-0,We made a REAL HOLOGRAM Desk like Tony Stark's!,4330114,171370,3475,Hacksmith Industries,1437
305,https://www.youtube.com/watch?v=Eik3Ydtf8dQ,'Bloomberg Technology' Full Show (04/06/2023),10975,160,54,Bloomberg Technology,2659
306,https://www.youtube.com/watch?v=FcAdu7TSKtA,Tech Bytes by nasscom Insights - August 2023 | Key Trends in Indian Technology Industry,8359,7,0,nasscom community & insights,879
307,https://www.youtube.com/watch?v=kZvE6ESK_wI,Automating 7 Lego Water Pumps,6940507,122197,2568,Brick Technology,551
308,https://www.youtube.com/watch?v=-hxeDjAxvJ8,"Marc Andreessen: Future of the Internet, Technology, and AI | Lex Fridman Podcast #386",1018931,12856,1959,Lex Fridman,11495
309,https://www.youtube.com/watch?v=-OAa9k0zCDg,What are you going to do in 2023? Tops 5 skills to get!,1856068,76183,2474,David Bombal,1135
310,https://www.youtube.com/watch?v=N2EkakrZBSU,10 Coolest Gadgets to Buy on Amazon Right Now,25538,487,15,Future Tech,626
311,https://www.youtube.com/watch?v=iatS86r1Hnk,Brute Forcing An iPhone 5… #technology,33562865,1354243,6123,MDrepairs,45
312,https://www.youtube.com/watch?v=8liUOepAO9s,"AI, Explained: Why It’s Different This Time | WSJ Tech News Briefing",235377,3763,251,WSJ News,799
313,https://www.youtube.com/watch?v=mfg4dGaKG8k,11 COOL Gadgets You Can BUY Right Now,43124,559,18,Future Tech,574
314,https://www.youtube.com/watch?v=IErvIekMD3U,19 TOXIC Tech Fails that will last Forever.,14534290,350467,12484,Mrwhosetheboss,1754
315,https://www.youtube.com/watch?v=dXKIGLIFSv8,S23 Ultra Vs Telescope #shorts #s23ultra,34619915,1870099,1143,Tech FC Shorts,43
316,https://www.youtube.com/watch?v=d7EJ3eILcss,Amazing Household Gadgets That Will Make Your Life Easier,1903783,10392,138,Quantum Tech HD,582
317,https://www.youtube.com/watch?v=TMzo9zjkuHc,Primitive Technology: Rock-Throwing Catapult (Trebuchet),2697492,158207,12815,Primitive Technology,603
318,https://www.youtube.com/watch?v=kAm6dKvFb78,Tesla's technology to talk to spirits of the dead,1276305,76562,3512,The Why Files,741
319,https://www.youtube.com/watch?v=ScFXW9ug5wg,Hacker #shorts #youtubeshorts #hacker #technology #tech #smartphone #gadgets #chips,110828,5324,75,TechBrainism,15
320,https://www.youtube.com/watch?v=rDOghts5QtM,INCREDIBLE CONSTRUCTION TECHNOLOGIES THAT ARE WORTH SEEING,3939963,20060,201,TechZone,682
321,https://www.youtube.com/watch?v=k0lcF4RR_2E,"See how these machines work, can't believe. Incredible technology modern machines",16355357,34035,3619,EzTech HD,842
322,https://www.youtube.com/watch?v=RzkD_rTEBYs,How will AI change the world?,1354674,39290,1643,TED-Ed,355
323,https://www.youtube.com/watch?v=JWAghzfPEm4,Texas Tech linebackers on the rise & limbering up game week reflexes,1818,79,8,Locked On Texas Tech,1734
324,https://www.youtube.com/watch?v=rbkJa3wMW1E,Banks Collapsing | Bloomberg Technology 03/13/2023,29291,225,44,Bloomberg Technology,2658
325,https://www.youtube.com/watch?v=lqEChBkCsJU,9 INCREDIBLE Inventions 2023 | That Are NEXT LEVEL,27549,410,33,Future Tech,480
326,https://www.youtube.com/watch?v=BZWL7y2fNnE,Live Lessons for IELTS Speaking Practice: Topic of Technology PART 1,84512,2475,115,English Speaking Success,1040
327,https://www.youtube.com/watch?v=zXFnJcpCFtk,The Ultimate High Tech Luxury Electric Car!,1544700,40199,2377,Auto Focus,1174
328,https://www.youtube.com/watch?v=_oFR_ZayfSw,This Impossible Technology Just Turned Out to Be True Reality!,37137,844,51,Voyager,818
329,https://www.youtube.com/watch?v=-iGsurnp6OE,Expert Reveals The Pyramids LOST Technology,3070554,46682,7770,FLAGRANT,9727
330,https://www.youtube.com/watch?v=O-buiiyp_xU,Dope Tech: Better than Expected!,2822827,96437,2323,Marques Brownlee,848
331,https://www.youtube.com/watch?v=X-R_7lcpVOY,Precast construction elements assembling site - Good technology and technique got building easy !,24856486,165570,439,GS PACKER,23
332,https://www.youtube.com/watch?v=ewBJ8uw0si4,I Love Technology,2758224,128777,7171,penguinz0,535
333,https://www.youtube.com/watch?v=eesj3pJF3lA,Primitive Technology: Wood Ash Cement & Fired Brick Hut,10651642,279229,12014,Primitive Technology,793
334,https://www.youtube.com/watch?v=upoUDgC1tZU,"8 SECRET EXAM CHEATING GADGETS FOR STUDENTS | Gadgets under Rs100, Rs200 and Rs1000",5307955,71795,1389,Gadget Zone,449
335,https://www.youtube.com/watch?v=44JF9C03Dmc,3 Best Laptop Stands under 500 #telugu #india #laptop #viral #technology #techaccessories,1869416,104013,186,SimpleGhar Telugu,51
336,https://www.youtube.com/watch?v=LFJHvdW4WOE,MAGNETIC ACCELERATOR - Wakanda Technology | Magnetic Games,39582917,215537,6874,Magnetic Games,86
337,https://www.youtube.com/watch?v=RKOEtMpSJlk,2 Cool Gadgets On Amazon Under 500 Rupees #shorts #gadgets,2155060,164373,144,Tech FC Shorts,39
338,https://www.youtube.com/watch?v=Kw5n6dft5uI,BEST Budget Tech Under $200 - 2023!,15920,777,115,Karl Conrad,695
339,https://www.youtube.com/watch?v=pioXo0VtZSc,"Quantum Computing: The Future of Technology, with Michio Kaku and Joe Rogan",1077878,48356,1021,Science Fun Facts,60
340,https://www.youtube.com/watch?v=W6CBb3yX9Zs,How Is Your Phone Changing You?,5128722,75598,6455,AsapSCIENCE,192
341,https://www.youtube.com/watch?v=zIwLWfaAg-8,Elon Musk: The future we're building -- and boring | TED,25528109,383956,25298,TED,2450
342,https://www.youtube.com/watch?v=TswGy33B3yw,Sour Mood at Credit Suisse | Bloomberg Technology 03/20/2023,10461,162,33,Bloomberg Technology,2645
343,https://www.youtube.com/watch?v=NrmMk1Myrxc,Introducing Amazon Go and the world’s most advanced shopping technology,16794401,135848,0,amazon,109
344,https://www.youtube.com/watch?v=S_oKdEJm01Y,"Big chicken,cooking in clay pot recipes | Primitive technology",502550,4323,136,Primitive Wildlife.,879
345,https://www.youtube.com/watch?v=1i8lJ50R3fA,Dosto को दिया Free S23 Ultra 🤣😂 #shorts  #techmaster,1132804,110183,224,Tech Master Shorts,59
346,https://www.youtube.com/watch?v=yJZXuo2SunE,20 Useful Google Tips & Trick You Must Know in 2020 !,5123390,294220,5840,Technology Gyan,774
347,https://www.youtube.com/watch?v=GkThytwz0R4,Future Technology According to the Imagination #1,35543056,140657,439,CC Creativity,528
348,https://www.youtube.com/watch?v=M-g6mDCPY5Y,Skoda's New Futuristic Interior Tech,3132331,31182,2322,Supercar Blondie,653
349,https://www.youtube.com/watch?v=f2nRKHHCe84,INCREDIBLE Inventions That You Haven't Seen YET,13686,301,13,Future Tech,574
350,https://www.youtube.com/watch?v=QALGcJe2VEg,Your Smartphone Is Listening🫢! Do These 2 Things Right Now⚡#Shorts,2038232,219405,997,Trakin Tech,59
351,https://www.youtube.com/watch?v=nVXaSxeN4iw,Robots From CHINA are Taking Over The World. China's LARGEST Robot Exhibition - WRC 2022,2273501,10951,1607,Carros Show,758
352,https://www.youtube.com/watch?v=RQE56ksVBB4,How Sodium-Ion Batteries May Challenge Lithium,673098,10534,819,CNBC,838
353,https://www.youtube.com/watch?v=3NtUc30WsdU,20 Coolest Smart Home Gadgets of 2023,323600,2866,53,YouFact Tech,704
354,https://www.youtube.com/watch?v=wh4aWZRtTwU,Brown; color is weird,4294603,225169,21370,Technology Connections,1274
355,https://www.youtube.com/watch?v=o-I04OW5m9Q,New Science Project #shorts #science #technology #trending,12453029,513461,618,VMK Technical Power,14
356,https://www.youtube.com/watch?v=7V_XEgSjrM0,The #1 Most Overpriced Tech in 2023!,6616788,331671,5213,Marques Brownlee,59
357,https://www.youtube.com/watch?v=0mMbcKGO5_k,Sreenidhi Institute of Science & Technology - యూనివర్సిటీ పేరుతో శ్రీనిధి ఇంజనీరింగ్ కాలేజ్ దందా-TV9,9426,0,6,TV9 Telugu Live,283
358,https://www.youtube.com/watch?v=V5QkDkIKpDM,The US Lethal Drone That No Enemy Is Prepared For,247417,8512,427,Dark Tech,591
359,https://www.youtube.com/watch?v=g6LX8lHyfiU,Using AI to Decode the Fed | Bloomberg Technology 04/17/2023,9320,132,24,Bloomberg Technology,2665
360,https://www.youtube.com/watch?v=D8K90hX4PrE,Daft Punk - Technologic (Official Video),34380538,387716,27073,Daft Punk,176
361,https://www.youtube.com/watch?v=ahIUry6FiWw,Bloomberg Technology 08/18/2023,10390,121,8,Bloomberg Television,2657
